STP80NF06L-ST(TO220),"2,63 € (19,82 kn)",TR-N-FET 60V 80A,7  - ima na lageru
STP5NK80Z-ST(TO220),"3,25 € (24,49 kn)",TR-N-FET 800V 4.3A 1.9ohm(TO220F),10  - ima na lageru
STP10NK60ZFP-ST(TO220F),"1,99 € (14,99 kn)",TR-N-FET 600V 10A 35W 0.75 OHM,4  - ima na lageru
STP10NK60Z-ST,"3,75 € (28,25 kn)",TR-N-FET 600V 10A 100W(TO220),52  - ima na lageru
STN4NF20L-ST(SOT223),"1,39 € (10,47 kn)",TR-SMD-N-FET 200V 1A,3  - ima na lageru
STGW39NC60VD,"8,00 € (60,28 kn)",TR-IGBT 600V 40A 250W (TO247-3),10  - ima na lageru
STA408A,"6,50 € (48,97 kn)",TR-DARLINGTON 4XPNP 120V 4A,0  - pošalji upit
ST2310FX-ST,"2,52 € (18,99 kn)",TR-N 1500V 7A 55W,15  - ima na lageru
ST1802FX,"2,64 € (19,89 kn)",TR-1500V 10A 60W,3  - ima na lageru
ST13009L-ST,"2,65 € (19,97 kn)",TR-N 700V 12A 100W (TO220),0  - pošalji upit
ST13007-ST,"2,28 € (17,18 kn)",TR-N 400V 8A 80W (TO220AB),2  - ima na lageru
SSS7N60C-FSC,"2,22 € (16,73 kn)","TR-N-FET 600V 7A 48W<1,2R(2A)(TO-220F)",0  - pošalji upit
SSS7N60B-FSC,"2,65 € (19,97 kn)",TR-N-FET 600V 7A 1R2(TO220F),5  - ima na lageru
SSS7N60A-FSC(TO220F),"2,51 € (18,91 kn)",TR-N-FET 600V 7A,12  - ima na lageru
SSM9971GM,"5,39 € (40,61 kn)",TRANZISTOR,20  - ima na lageru
SSF10N80A,"0,00 € (0,00 kn)",TR N-FET 800V 6.5A 100W,0  - pošalji upit
SS8550-PHI-SMD,"0,27 € (2,03 kn)",TR-SMD-P-40V 1.5A 1W(SOT223-3),320  - ima na lageru
SS8550-FSC,"0,27 € (2,03 kn)",TR-P-25V 1.5A 1W(TO92),0  - pošalji upit
SS8050-CT,"0,41 € (3,09 kn)",TR-N-40V 1.5A 300mW 100MHz(TO92),99  - ima na lageru
SS8050,"0,00 € (0,00 kn)",TR,0  - pošalji upit
